         5,     14, 10.000
         6,     16, 12.000
         7,      4, 10.000
         8,     11, 10.200
         9,      7, 9.667
        10,     12, 10.000
        11,     20, 11.250
        12,      8, 10.889
        13,      4, 10.200
        14,      8, 10.000
        15,     10, 10.000
        16,      7, 9.769
        17,      9, 9.714
        18,      8, 9.600
        19,     14, 9.875
        20,      3, 9.471
        21,      5, 9.222
        22,      8, 9.158
        23,      7, 9.050
        24,     16, 9.381
        25,     19, 9.818
        26,      6, 9.652
        27,     11, 9.708
        28,     16, 9.960
        29,     10, 9.962
        30,     12, 10.037
        31,      9, 10.000
        32,     11, 10.034
        33,      9, 10.000
        34,      3, 9.774
        35,     11, 9.813
        36,      7, 9.727
        37,      3, 9.529
        38,      7, 9.457
        39,     16, 9.639
        40,     12, 9.703
        41,     10, 9.711
        42,      8, 9.667
        43,      7, 9.600
        44,     12, 9.659
        45,      3, 9.500
        46,      7, 9.442
        47,     11, 9.477
        48,     10, 9.489
        49,     12, 9.543
        50,      9, 9.532
        51,      4, 9.417
        52,     10, 9.429
        53,     10, 9.440
        54,     12, 9.490
        55,      9, 9.481
        56,      6, 9.415
        57,      9, 9.407
        58,     15, 9.509
        59,      8, 9.482
        60,      9, 9.474
        61,      9, 9.466
        62,     10, 9.475
        63,     12, 9.517
        64,      6, 9.459
        65,     24, 9.694
        66,      7, 9.651
        67,      9, 9.641
        68,      7, 9.600
        69,     14, 9.667
        70,     19, 9.806
        71,     15, 9.882
        72,     16, 9.971
        73,     18, 10.086
        74,      8, 10.056
        75,      9, 10.042
        76,      7, 10.000
        77,      5, 9.932
        78,      5, 9.867
        79,      8, 9.842
        80,     16, 9.922
        81,     23, 10.090
        82,      8, 10.063
        83,     11, 10.075
        84,     13, 10.111
        85,     13, 10.146
        86,     10, 10.145
        87,     16, 10.214
        88,     18, 10.306
        89,     10, 10.302
        90,     14, 10.345
        91,      9, 10.330
        92,     12, 10.348
        93,      5, 10.289
        94,     10, 10.286
        95,      5, 10.228
        96,     16, 10.290
        97,     16, 10.351
        98,     19, 10.442
        99,     22, 10.562
       100,     10, 10.557
       101,     11, 10.561
       102,     15, 10.606
# Time (s), Counts, Avg Counts in 1 seconds
       103,      9, 10.590
       104,      4, 10.525
       105,     11, 10.529
       106,      4, 10.466
       107,      6, 10.423